N,P,K,Temperature,Humidity,Rainfall,Label,Yield (kg/ha),Soil_Moisture (%)
101.799,23.694,63.416,29.305,93.528,186.411,muskmelon,7096.19,32.929
114.379,29.824,49.841,29.262,90.384,237.261,muskmelon,7145.07,23.151
106.885,25.371,50.226,29.191,93.738,163.721,muskmelon,7095.887,35.659
120.316,24.357,63.875,27.448,91.633,181.322,muskmelon,9003.773,32.681
102.961,7.166,50.177,28.104,90.295,176.037,muskmelon,7868.392,34.403
91.981,6.885,47.926,27.172,90.607,147.981,muskmelon,9371.115,31.756
117.76,14.084,49.96,27.13,94.674,133.232,muskmelon,8914.955,36.075
111.227,20.996,45.959,27.313,93.454,165.196,muskmelon,6837.887,25.505
89.256,22.18,47.879,30.284,91.749,175.843,muskmelon,9259.64,30.906
119.54,19.712,53.2,29.005,93.672,181.846,muskmelon,8914.812,37.439
99.279,10.992,48.472,28.921,95.028,171.003,muskmelon,7656.441,29.24
108.055,27.731,53.929,29.631,97.532,206.326,muskmelon,8633.922,34.813
108.01,2.117,49.651,27.74,89.779,152.29,muskmelon,7673.218,22.567
105.309,28.439,51.022,28.971,93.093,134.641,muskmelon,5038.771,36.463
108.773,25.554,55.536,29.004,93.0,138.298,muskmelon,8319.164,28.532
111.297,10.107,51.642,27.561,95.357,129.325,muskmelon,7635.542,31.777
96.064,10.818,58.73,28.627,96.024,131.087,muskmelon,8097.3,24.873
110.657,14.951,54.697,27.617,95.688,153.884,muskmelon,7788.012,20.798
87.93,21.312,50.67,27.771,97.995,122.826,muskmelon,9406.558,34.783
98.686,10.932,43.742,27.713,91.606,136.062,muskmelon,10521.936,41.323
90.644,23.208,50.338,29.488,92.536,185.461,muskmelon,7945.123,29.824
93.753,11.508,53.396,30.244,95.671,155.239,muskmelon,9832.246,25.038
85.386,20.136,53.301,27.437,96.292,111.699,muskmelon,7410.593,27.385
90.45,1.777,56.311,28.641,91.758,126.167,muskmelon,8161.962,35.964
98.125,8.935,45.805,30.231,93.495,163.619,muskmelon,8189.592,24.501
84.927,32.189,49.446,29.795,94.89,149.039,muskmelon,9885.304,32.252
109.28,22.198,53.285,28.678,92.543,199.835,muskmelon,8879.225,27.405
96.772,24.546,48.395,27.775,91.81,137.453,muskmelon,8331.728,22.91
79.863,18.79,56.577,29.065,88.411,139.103,muskmelon,6496.622,26.22
84.856,25.793,49.518,28.331,92.288,106.134,muskmelon,8054.222,34.247
103.862,19.197,48.49,28.829,93.019,124.282,muskmelon,9800.265,28.952
90.764,21.549,62.139,27.547,94.831,142.565,muskmelon,6551.785,37.614
111.909,3.506,47.833,27.663,88.897,152.034,muskmelon,8886.028,33.196
94.409,4.678,44.719,27.701,92.425,118.432,muskmelon,6603.656,28.014
121.443,17.793,53.22,29.098,92.765,177.067,muskmelon,8813.589,27.026
83.846,12.618,48.539,26.935,93.591,106.13,muskmelon,8350.282,21.141
88.507,19.754,51.903,27.377,93.742,110.259,muskmelon,7386.016,30.741
108.234,11.855,44.769,29.392,97.385,150.22,muskmelon,8890.172,40.559
85.257,13.923,51.021,29.196,90.568,162.441,muskmelon,7305.98,26.272
96.21,13.32,55.807,29.957,94.358,139.827,muskmelon,8875.109,25.245
93.302,24.824,44.54,29.393,93.758,154.511,muskmelon,6669.703,21.72
113.045,6.832,52.0,29.576,93.248,149.533,muskmelon,6274.528,21.827
113.31,22.629,49.656,28.37,91.977,203.732,muskmelon,8550.345,18.427
87.299,9.132,54.226,27.928,91.95,113.462,muskmelon,7962.141,27.957
91.999,1.435,57.347,27.893,93.847,116.061,muskmelon,8440.289,33.043
87.3,19.836,46.397,28.724,88.528,171.464,muskmelon,7116.264,30.176
77.577,27.922,49.3,29.733,93.61,160.007,muskmelon,8735.491,29.337
95.734,22.311,61.262,27.848,90.311,153.876,muskmelon,9001.405,29.672
83.402,25.102,45.812,29.523,94.983,166.95,muskmelon,7046.426,30.091
111.578,8.913,53.042,27.371,91.099,180.137,muskmelon,8447.793,29.896
94.32,18.386,39.484,27.261,88.945,118.702,muskmelon,9695.35,24.046
106.578,20.933,52.517,28.094,92.63,181.16,muskmelon,8368.558,27.586
16.591,15.77,3.216,35.088,95.572,104.113,orange,7900.884,25.693
24.787,31.387,6.428,33.105,91.679,107.442,orange,4948.637,27.158
8.382,8.287,8.461,11.09,92.148,0.0,orange,6706.642,33.31
25.263,9.479,18.501,13.825,90.472,0.0,orange,5447.941,32.874
24.855,12.663,-0.02,13.816,92.879,0.0,orange,6429.974,36.896
-1.362,12.859,8.899,20.394,92.152,0.0,orange,4767.068,32.895
3.811,17.284,9.584,11.221,91.106,0.0,orange,5062.411,20.934
40.729,18.563,13.331,9.907,89.456,0.0,orange,6744.668,32.007
22.195,27.276,9.116,22.649,94.589,0.0,orange,5706.277,31.093
10.841,30.566,8.534,22.551,94.181,0.0,orange,6219.953,35.703
24.477,20.557,3.957,31.97,89.668,122.195,orange,6769.999,30.387
36.069,21.903,10.614,30.965,90.458,118.354,orange,7031.184,31.121
28.733,25.621,8.177,11.737,93.263,0.0,orange,6034.519,25.949
10.478,1.888,6.533,21.369,92.2,0.0,orange,5220.605,28.17
6.339,23.485,23.869,25.862,90.78,6.488,orange,6285.953,30.067
6.133,11.37,14.542,22.321,92.053,0.0,orange,7255.633,31.73
33.559,11.202,6.131,25.017,90.066,20.677,orange,6431.169,28.495
2.684,12.518,6.361,29.908,96.047,20.318,orange,5924.194,28.179
39.617,31.819,16.82,31.523,89.556,130.948,orange,7029.242,36.584
33.953,8.242,5.899,34.359,93.387,140.824,orange,6012.451,33.888
38.065,21.907,11.922,32.248,86.611,167.04,orange,5133.524,37.415
5.777,3.916,4.808,30.981,93.896,24.234,orange,3540.424,32.905
9.03,9.056,13.125,31.498,87.275,71.558,orange,6339.119,23.151
2.664,12.352,3.68,14.777,91.042,0.0,orange,6861.684,26.2
3.447,16.566,12.371,33.77,94.494,89.932,orange,3600.628,31.109
19.726,7.243,7.839,27.461,91.808,6.757,orange,5881.865,28.613
31.155,27.072,8.683,10.288,94.956,0.0,orange,5766.291,29.643
-0.522,9.5,5.665,11.223,95.012,0.0,orange,6463.812,32.037
33.942,11.097,14.09,33.602,90.36,153.494,orange,4744.78,26.784
31.042,12.226,9.119,17.535,93.191,0.0,orange,6364.058,32.523
3.676,23.174,8.473,22.771,92.817,0.0,orange,5840.588,38.251
3.361,10.787,14.222,31.176,92.348,51.739,orange,7048.847,37.674
6.587,20.969,17.099,25.789,93.746,4.941,orange,4447.57,30.291
15.879,10.695,6.959,10.232,94.113,0.0,orange,6845.655,32.001
30.249,17.043,4.317,14.207,91.943,0.0,orange,5620.3,44.709
18.494,10.695,2.417,22.623,89.129,0.0,orange,6111.839,39.274
14.05,23.952,13.044,17.0,90.373,0.0,orange,6052.657,23.385
3.617,12.315,3.82,34.868,91.201,83.592,orange,6091.864,21.907
10.89,22.013,11.033,16.762,91.528,0.0,orange,6816.625,23.285
39.284,21.562,10.471,30.843,92.365,101.68,orange,4723.599,36.291
32.899,22.162,15.194,13.732,91.898,0.0,orange,5516.801,36.4
21.564,28.213,11.669,16.341,93.536,0.0,orange,5071.018,20.777
-1.224,16.128,13.078,29.846,90.851,56.386,orange,4874.009,22.185
32.352,11.745,2.986,22.479,90.887,0.0,orange,6743.03,26.807
7.105,15.911,11.716,33.224,93.273,92.245,orange,4821.826,26.689
1.527,12.447,17.165,33.886,90.449,105.735,orange,5170.763,31.091
30.518,10.086,11.237,17.794,91.7,0.0,orange,5848.569,33.18
36.603,16.618,12.923,10.354,92.478,0.0,orange,4524.826,32.183
16.727,5.963,8.366,14.541,90.633,0.0,orange,7804.016,39.912
11.941,15.021,7.607,10.012,88.982,0.0,orange,5897.715,31.334
21.708,15.773,0.412,24.514,89.993,0.0,orange,4084.988,30.637
14.688,14.884,13.413,28.415,90.221,30.018,orange,6057.739,36.263
0.046,17.652,14.697,28.974,91.603,29.398,orange,6054.984,21.64
28.458,9.619,8.819,23.264,91.655,0.0,orange,7255.895,40.141
3.962,7.235,12.684,30.283,90.849,53.168,orange,5994.597,37.319
9.811,18.974,19.42,33.1,92.217,99.431,orange,7027.605,30.497
2.909,9.878,1.894,11.258,92.009,0.0,orange,6507.766,22.135
6.485,11.689,5.776,15.916,94.718,0.0,orange,6810.744,24.53
42.095,30.106,7.78,32.198,92.254,112.695,orange,4931.3,35.729
6.157,17.626,12.356,11.625,88.378,0.0,orange,5668.582,31.349
22.283,16.399,14.33,23.409,91.885,0.0,orange,5653.267,33.687
8.809,29.658,10.761,22.699,91.193,0.0,orange,5978.941,31.493
1.248,23.406,2.32,22.624,91.677,0.0,orange,7232.338,28.959
25.086,15.281,3.982,13.185,90.092,0.0,orange,5321.802,19.118
25.182,16.923,12.106,32.415,89.625,113.314,orange,5666.463,28.798
7.378,6.893,6.639,27.427,95.795,0.0,orange,5605.728,31.389
26.683,24.265,15.962,30.444,90.589,135.283,orange,5640.785,34.896
18.932,9.462,5.703,29.254,87.108,53.87,orange,6509.659,27.256
7.737,11.303,4.38,22.224,91.859,0.0,orange,6931.535,29.668
3.733,19.31,6.441,16.687,98.6,0.0,orange,6437.146,25.146
40.638,28.107,9.142,31.944,91.661,104.082,orange,6199.588,34.966
22.121,27.767,7.911,27.853,93.12,59.458,orange,6264.455,34.337
14.907,29.485,18.536,21.973,89.913,0.0,orange,6949.606,31.989
6.46,25.348,10.74,30.743,92.37,54.487,orange,7386.965,34.858
30.109,8.405,8.9,31.644,93.873,67.533,orange,6149.247,26.804
37.775,24.676,8.605,19.132,89.058,0.0,orange,4749.396,23.458
12.424,3.432,9.513,31.269,91.693,49.045,orange,5998.824,30.579
15.359,14.396,11.086,9.798,91.686,0.0,orange,6014.835,24.631
8.519,18.179,6.479,12.372,88.907,0.0,orange,5141.215,33.859
25.625,10.172,11.586,12.677,92.783,0.0,orange,6431.881,29.71
15.887,5.697,8.558,11.606,94.164,0.0,orange,7351.706,35.346
6.431,7.875,11.823,34.919,91.989,110.501,orange,5539.565,30.864
41.311,27.039,9.946,30.951,90.152,126.623,orange,5671.658,30.555
17.142,5.254,10.24,16.128,88.566,0.0,orange,6388.588,27.866
37.24,19.563,2.247,35.073,91.222,143.888,orange,5344.897,34.104
17.322,29.948,14.492,32.195,93.12,88.861,orange,5761.77,29.024
32.207,7.49,11.941,32.19,95.277,72.391,orange,7794.972,31.148
37.321,20.298,1.461,13.061,97.466,0.0,orange,4935.508,22.763
35.416,25.389,11.295,19.167,92.486,0.0,orange,4955.237,33.187
35.313,25.561,9.583,31.862,90.685,135.341,orange,5953.129,33.536
41.268,20.633,12.701,34.762,94.255,167.845,orange,6318.356,23.209
29.887,7.777,13.574,13.267,89.011,0.0,orange,6955.512,28.641
38.893,3.887,19.448,26.017,89.498,41.259,orange,6148.818,34.073
35.799,24.594,8.493,18.447,92.928,0.0,orange,7052.229,24.169
9.402,9.921,11.019,24.864,93.378,0.0,orange,5351.175,32.799
10.215,9.834,9.906,23.906,93.193,0.0,orange,6797.918,23.491
42.13,20.887,11.511,25.294,89.844,24.29,orange,6684.133,32.413
40.549,13.824,12.432,21.202,88.496,0.0,orange,5592.552,17.586
7.019,9.15,12.95,24.222,93.454,0.0,orange,5399.061,26.975
35.061,11.13,12.994,14.501,94.792,0.0,orange,6983.037,37.532
30.648,21.107,9.638,13.405,92.351,0.0,orange,6124.287,30.47
11.896,23.58,4.118,17.203,90.325,0.0,orange,6521.188,29.164
15.859,2.926,12.373,23.902,84.838,0.0,orange,6342.673,34.663
12.957,8.725,7.676,21.926,93.945,0.0,orange,6405.954,30.006
25.335,5.474,12.334,25.151,92.483,0.0,orange,6066.937,28.456
16.553,22.968,7.412,17.819,89.795,0.0,orange,4368.483,27.693
20.942,25.112,10.81,21.308,90.316,0.0,orange,6469.2,26.427
36.546,16.792,14.963,10.821,88.399,0.0,orange,6975.089,32.437
5.644,15.776,13.769,10.424,89.966,0.0,orange,6739.482,33.651
20.857,15.316,16.376,11.951,94.521,0.0,orange,8889.573,42.705
5.563,6.33,5.061,22.438,93.857,0.0,orange,4845.718,26.215
41.273,29.69,13.083,18.494,91.622,0.0,orange,5072.948,29.708
35.072,26.775,10.422,19.302,92.0,0.0,orange,5864.146,29.238
19.746,31.265,8.3,15.99,89.343,0.0,orange,4945.375,30.654
-1.105,10.047,3.583,20.693,90.255,0.0,orange,5467.372,32.446
19.703,10.03,9.641,27.816,91.571,41.067,orange,5461.783,34.612
29.648,23.153,15.986,18.039,92.794,0.0,orange,3580.881,26.884
4.233,24.503,9.312,16.173,94.134,0.0,orange,5830.483,25.83
22.464,17.844,15.056,11.968,94.704,0.0,orange,6075.43,42.668
10.742,16.648,10.258,11.643,88.729,0.0,orange,5472.756,24.155
31.002,27.631,16.982,11.566,91.664,0.0,orange,4609.139,25.978
24.937,23.942,11.152,32.545,89.529,130.056,orange,6422.135,30.867
10.374,8.414,15.744,15.739,93.797,0.0,orange,6879.046,35.445
25.845,5.815,8.112,29.108,95.211,44.686,orange,6034.382,27.304
14.095,17.49,13.192,27.655,89.886,33.264,orange,5681.864,32.528
33.347,30.464,6.447,32.036,89.159,115.732,orange,5673.62,26.595
24.8,29.125,11.019,33.022,96.691,106.903,orange,6060.479,30.628
16.502,8.796,14.124,20.803,89.442,0.0,orange,6986.599,28.255
7.947,17.011,7.583,12.239,89.053,0.0,orange,7954.847,32.848
22.151,15.327,7.681,26.694,96.249,0.0,orange,6432.232,23.668
34.21,11.404,12.097,25.486,90.048,19.717,orange,6480.278,33.918
27.044,20.648,14.085,26.391,95.632,11.375,orange,6429.431,35.245
9.525,7.092,8.725,24.032,90.285,0.0,orange,5624.13,25.402
13.671,7.352,10.43,31.371,94.275,55.999,orange,5194.499,28.916
17.208,11.475,9.265,25.205,92.733,0.0,orange,6205.074,27.165
37.538,15.756,16.881,21.197,90.345,0.0,orange,4203.251,34.089
14.467,12.081,16.982,16.593,91.931,0.0,orange,5205.807,30.201
6.094,12.024,15.36,24.775,91.839,0.0,orange,5383.147,25.838
37.633,21.379,6.938,24.705,92.592,3.393,orange,5346.11,31.548
16.856,11.074,10.096,34.422,93.034,91.975,orange,6151.71,33.175
-1.099,26.082,3.826,30.247,90.606,52.018,orange,4844.883,21.035
13.61,30.073,13.086,22.9,89.539,0.0,orange,5008.157,26.785
18.279,16.816,10.786,23.849,94.101,0.0,orange,5930.698,35.614
29.909,7.492,10.031,30.293,92.095,76.289,orange,5879.786,29.657
23.038,17.535,6.282,26.469,95.952,0.0,orange,4204.617,26.239
5.369,13.085,5.929,34.801,90.222,137.524,orange,5379.584,29.567
20.099,27.446,10.493,29.917,92.1,70.175,orange,5303.396,33.062
4.292,10.711,3.913,10.919,89.396,0.0,orange,8061.687,36.561
4.903,13.388,5.232,31.541,90.739,60.181,orange,7560.598,37.916
24.971,14.988,14.75,13.351,91.752,0.0,orange,5028.495,27.082
15.576,6.069,11.386,24.798,95.088,0.0,orange,6793.223,28.459
15.532,8.587,11.103,11.779,93.348,0.0,orange,6216.699,28.366
5.324,24.662,12.116,16.413,94.693,0.0,orange,5523.313,34.61
12.993,2.942,9.716,30.803,91.138,48.154,orange,4138.239,27.307
33.84,25.556,7.776,10.116,94.61,0.0,orange,5179.18,27.297
8.182,11.78,13.244,30.691,89.374,64.271,orange,5820.902,23.551
6.052,8.343,10.262,24.395,94.15,0.0,orange,6194.473,29.081
11.233,27.161,7.901,22.369,90.434,0.0,orange,5650.636,31.802
35.077,22.489,13.353,19.326,94.323,0.0,orange,5161.475,19.83
37.232,24.039,22.409,30.819,89.638,126.349,orange,5688.479,32.175
23.485,7.318,1.209,25.651,95.362,0.0,orange,5389.598,28.796
14.197,20.105,23.93,17.297,95.034,0.0,orange,5058.266,21.829
9.859,13.139,10.533,11.407,93.784,0.0,orange,5224.079,35.754
33.696,7.776,11.201,25.296,92.895,8.47,orange,5812.695,24.845
13.226,28.497,8.354,22.763,88.975,0.0,orange,5365.869,30.283
15.743,22.705,9.383,30.931,89.359,106.169,orange,5407.352,33.894
35.948,33.604,11.111,31.772,91.02,145.65,orange,6608.036,26.367
3.28,20.276,10.482,29.957,93.86,27.074,orange,5457.748,28.618
5.672,12.76,4.674,34.926,90.357,141.366,orange,6433.199,29.897
26.437,10.042,10.739,13.375,91.343,0.0,orange,5411.526,33.036
36.66,9.114,12.354,25.916,91.098,24.508,orange,4916.921,23.004
16.251,4.654,7.336,20.726,88.384,0.0,orange,5496.951,30.446
12.455,1.359,10.998,31.048,92.223,51.914,orange,6240.11,41.302
23.588,12.593,4.261,18.185,91.065,0.0,orange,5019.349,35.131
2.618,9.711,2.282,11.31,94.422,0.0,orange,7135.601,34.908
40.491,24.573,3.016,34.937,94.654,174.512,orange,4708.947,29.4
9.679,11.17,15.227,31.008,92.012,77.779,orange,4703.377,21.201
16.555,14.992,7.787,27.885,89.987,39.698,orange,5562.344,35.944
19.524,3.081,15.28,24.259,90.014,0.0,orange,7146.862,33.061
20.268,35.101,11.324,32.481,93.222,135.853,orange,4150.893,30.253
-1.193,14.4,6.247,30.167,93.739,24.278,orange,4779.427,26.445
3.036,7.498,9.148,24.861,93.118,0.0,orange,5353.714,35.599
2.166,5.184,1.989,27.234,95.505,0.0,orange,7117.659,20.492
8.742,15.922,9.511,19.448,92.122,0.0,orange,5570.706,30.708
10.486,12.631,8.073,28.072,93.102,24.21,orange,7017.904,34.646
14.19,10.559,12.182,11.59,93.177,0.0,orange,7627.632,35.736
33.783,26.093,18.068,11.999,94.983,0.0,orange,4951.352,35.595
9.64,6.104,11.69,28.059,94.671,0.0,orange,6861.735,25.444
19.108,24.471,15.945,20.322,94.046,0.0,orange,5476.076,25.297
-1.449,13.561,10.775,20.322,93.325,0.0,orange,5463.741,34.098
38.327,16.014,19.375,29.945,89.878,94.178,orange,7453.941,39.574
18.884,33.324,17.152,15.784,90.557,0.0,orange,6766.894,25.631
17.57,14.027,0.521,12.468,93.046,0.0,orange,5322.822,34.458
11.227,23.794,4.85,24.735,92.89,0.0,orange,5609.354,30.622
38.977,21.778,9.437,31.401,90.099,150.246,orange,5759.413,33.101
41.728,14.852,20.294,21.502,91.721,0.0,orange,6295.973,26.053
33.129,11.938,4.98,31.156,93.806,92.168,orange,6142.828,27.691
-1.436,18.216,16.629,29.957,91.681,42.26,orange,5058.841,37.59
23.821,30.002,15.61,32.451,96.826,94.098,orange,5365.153,31.97
29.53,25.719,1.537,33.001,91.961,98.485,orange,5378.08,39.643
5.85,10.361,11.993,25.441,94.118,0.0,orange,5415.029,23.45
10.008,15.383,11.751,10.677,92.939,0.0,orange,6529.437,28.92
12.496,2.973,5.736,30.934,92.165,52.372,orange,5823.728,33.294
30.802,11.669,3.668,12.977,92.574,0.0,orange,6784.091,27.735
13.108,5.863,7.045,22.22,93.958,0.0,orange,6683.675,33.006
3.382,15.68,-1.742,12.911,87.573,0.0,orange,5444.766,28.978
22.284,5.808,7.951,15.118,90.659,0.0,orange,7043.179,31.971
39.412,20.202,8.552,31.539,89.581,149.324,orange,6985.851,26.125
38.933,16.614,18.481,21.744,91.085,0.0,orange,6136.644,29.411
42.358,23.175,11.028,25.028,90.912,48.051,orange,7103.519,27.709
24.56,31.239,10.702,16.171,90.262,0.0,orange,5220.909,17.966
6.765,8.165,2.551,27.86,91.885,0.0,orange,6434.6,19.775
8.9,5.597,9.528,31.201,92.009,39.144,orange,5787.983,32.48
31.29,7.16,18.019,33.697,91.408,122.671,orange,4951.337,25.811
21.828,21.866,10.458,21.768,89.865,0.0,orange,5920.376,24.964
4.604,14.61,6.844,18.809,92.668,0.0,orange,6375.566,25.177
8.329,23.344,12.77,24.492,95.277,0.0,orange,6004.521,33.469
35.162,9.694,16.927,25.728,93.733,14.47,orange,4170.418,32.741
41.86,22.174,9.16,12.925,95.683,0.0,orange,4957.539,36.836
13.294,16.604,13.411,17.52,94.853,0.0,orange,4933.673,21.919
4.638,26.766,13.082,25.841,93.232,0.0,orange,6488.823,35.699
39.847,20.442,14.613,31.296,90.364,138.372,orange,6490.766,34.286
14.677,7.72,12.223,20.937,91.163,0.0,orange,5402.576,25.133
9.543,14.672,-2.56,34.407,91.507,101.069,orange,6481.238,31.226
37.377,8.658,17.023,32.873,91.532,121.078,orange,6228.499,31.286
1.224,22.386,17.455,22.925,95.406,0.0,orange,5993.501,32.528
10.145,7.63,8.344,30.755,95.17,38.597,orange,5283.734,27.56
12.315,27.63,12.299,22.716,91.083,0.0,orange,5611.061,27.271
16.9,25.825,11.028,32.116,88.927,105.248,orange,5212.651,26.437
36.593,17.156,13.693,15.905,89.954,0.0,orange,6273.411,21.521
18.854,31.482,9.415,32.335,93.954,112.29,orange,5160.446,26.565
19.975,11.012,14.892,28.386,91.761,46.496,orange,7258.329,35.439
36.216,23.116,14.011,30.692,89.979,165.49,orange,6163.773,30.366
21.949,1.264,12.334,20.211,91.184,0.0,orange,5049.095,31.185
2.999,17.222,14.793,16.777,95.79,0.0,orange,6372.634,34.225
23.803,22.692,1.998,31.772,88.1,100.137,orange,4673.51,32.053
36.428,11.861,13.818,17.642,92.071,0.0,orange,6198.769,24.88
12.303,6.916,12.139,25.005,93.701,0.0,orange,6129.311,31.661
-0.358,26.497,4.605,30.365,93.691,45.804,orange,5989.644,35.53
40.568,23.809,15.001,30.139,93.317,101.117,orange,6492.065,36.352
18.054,19.93,11.177,21.726,92.947,0.0,orange,6894.627,26.093
27.548,7.306,5.233,22.696,92.847,0.0,orange,4952.893,36.213
11.836,11.666,8.961,25.064,93.375,0.0,orange,5685.24,28.464
21.08,9.325,11.017,24.964,94.941,0.0,orange,6705.756,32.287
37.124,31.941,13.825,20.293,91.694,0.0,orange,5611.801,17.497
5.673,11.803,8.155,34.88,89.681,132.239,orange,6859.907,25.764
15.974,28.754,13.701,22.793,92.801,0.0,orange,7192.482,32.298
29.107,7.253,9.468,34.613,94.266,131.656,orange,6890.753,29.993
15.626,3.671,1.779,22.692,91.717,0.0,orange,5282.006,32.826
33.397,34.627,10.21,31.592,91.995,120.061,orange,7548.69,18.515
39.574,27.943,13.047,30.638,93.511,74.293,orange,6129.815,26.016
5.936,9.878,12.381,27.77,95.189,0.0,orange,5945.215,24.055
5.775,10.617,12.156,28.418,92.481,9.782,orange,5640.239,37.503
27.746,9.924,4.837,12.776,89.395,0.0,orange,6235.946,19.058
19.226,8.32,3.429,29.449,92.482,37.565,orange,6445.903,31.512
31.988,27.136,16.563,18.119,89.325,0.0,orange,3271.242,27.73
1.621,9.373,6.3,31.036,85.247,69.567,orange,6056.679,25.411
0.931,17.393,6.267,30.497,93.884,19.98,orange,4857.973,27.781
30.954,26.292,15.528,19.064,92.927,0.0,orange,4517.435,28.417
14.565,19.391,7.953,17.632,92.184,0.0,orange,4662.18,36.477
14.545,22.956,2.968,21.252,92.964,0.0,orange,6510.878,22.647
10.395,7.521,4.512,31.172,96.745,31.082,orange,5400.221,26.866
40.984,21.307,21.702,19.743,90.519,0.0,orange,6455.888,19.91
13.383,3.205,7.028,21.352,88.745,0.0,orange,5953.87,32.426
40.431,28.564,10.922,31.262,90.768,131.35,orange,5838.619,34.032
5.373,13.928,11.849,30.229,92.696,19.47,orange,7055.131,33.339
8.153,7.93,1.739,10.936,90.85,0.0,orange,7425.421,22.188
40.717,22.733,12.606,19.222,90.025,0.0,orange,5872.073,35.076
0.813,10.756,5.784,20.11,92.234,0.0,orange,4445.433,24.495
6.814,9.537,13.06,22.121,93.148,0.0,orange,6699.637,26.56
16.142,23.994,9.328,17.65,89.081,0.0,orange,4716.036,35.034
29.339,25.834,8.089,11.579,93.12,0.0,orange,5381.656,31.706
45.193,20.018,14.855,21.915,91.606,0.0,orange,7939.367,34.689
5.156,20.735,10.819,25.727,89.891,3.398,orange,5800.588,26.548
8.745,21.419,10.492,15.95,93.83,0.0,orange,5361.665,33.589
-4.497,19.273,-4.406,11.032,92.997,0.0,orange,6721.736,25.84
16.779,18.537,12.703,32.25,90.739,118.808,orange,5470.579,32.444
